"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL2207377";"";"0";"403.94";"0";"3.28";"8b";"CN1CCN(Cc2cccc3c2c(Cl)cn3S(=O)(=O)c2ccccc2)CC1";"Ki";"'='";"53.62";"nM";"7.27";"";"";"UO_0000065";"18.00";"0.37";"3.99";"15.96";"False";"CHEMBL2211856";"Displacement of [3H]-LSD from cloned human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203006";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3307715";""
"CHEMBL2207387";"";"0";"419.55";"0";"3.78";"6b";"CN1CCN(Cc2cccc3c2ccn3S(=O)(=O)c2cccc3ccccc23)CC1";"Ki";"'='";"4.82";"nM";"8.32";"";"";"UO_0000065";"19.82";"0.38";"4.54";"18.26";"False";"CHEMBL2211856";"Displacement of [3H]-LSD from cloned human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203006";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3307715";""
"CHEMBL2207382";"";"0";"448.39";"0";"3.39";"10a";"CN1CCN(Cc2cccc3c2c(Br)cn3S(=O)(=O)c2ccccc2)CC1";"Ki";"'='";"30.28";"nM";"7.52";"";"";"UO_0000065";"16.77";"0.38";"4.13";"16.51";"False";"CHEMBL2211856";"Displacement of [3H]-LSD from cloned human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203006";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3307715";""
"CHEMBL76237";"";"0";"358.46";"0";"2.99";"4a, MS-245";"COc1ccc2c(c1)c(CCN(C)C)cn2S(=O)(=O)c1ccccc1";"Ki";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"24.21";"0.47";"5.69";"16.84";"True";"CHEMBL944975";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140744";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3307715";""
"CHEMBL267615";"";"0";"246.35";"0";"2.84";"5";"CCc1[nH]c2ccc(OC)cc2c1CCN(C)C";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"31.65";"0.59";"4.96";"27.59";"True";"CHEMBL944975";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140744";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3307715";""
"CHEMBL1949962";"";"0";"481.45";"0";"3.38";"15";"Cl.O=S(=O)(NCCCN1CCN(c2ccc(Cl)cc2)CC1)c1cncc2ccccc12";"Ki";"'='";"2757.0";"nM";"5.56";"";"";"UO_0000065";"12.49";"0.25";"2.18";"8.48";"False";"CHEMBL1954584";"Displacement of [3H]-LSD from human full length cloned 5HT6 receptor expressed in human HEK293 cells by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1949570";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3307715";""
"CHEMBL4455588";"";"0";"225.29";"0";"3.36";"18";"CCn1cncc1-c1c[nH]c2ccc(C)cc12";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4394033";"Displacement of [3H] LSD from human recombinant 5-HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393658";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL4452121";"";"0";"245.71";"0";"3.70";"19";"CCn1cncc1-c1c[nH]c2ccc(Cl)cc12";"Ki";"'='";"4169.0";"nM";"5.38";"";"";"UO_0000065";"21.90";"0.43";"1.68";"16.01";"False";"CHEMBL4394033";"Displacement of [3H] LSD from human recombinant 5-HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393658";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL4559312";"";"0";"290.16";"0";"3.81";"20";"CCn1cncc1-c1c[nH]c2ccc(Br)cc12";"Ki";"'='";"1349.0";"nM";"5.87";"";"";"UO_0000065";"20.23";"0.47";"2.06";"17.47";"False";"CHEMBL4394033";"Displacement of [3H] LSD from human recombinant 5-HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393658";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL4476372";"";"0";"263.70";"0";"3.84";"31";"CCn1cncc1-c1c[nH]c2ccc(Cl)c(F)c12";"Ki";"'='";"1622.0";"nM";"5.79";"";"";"UO_0000065";"21.96";"0.44";"1.95";"17.23";"False";"CHEMBL4394033";"Displacement of [3H] LSD from human recombinant 5-HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393658";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL4583507";"";"0";"259.28";"0";"3.20";"38";"CCn1cncc1-c1c[nH]c2ccc(OC)c(F)c12";"Ki";"'='";"3467.0";"nM";"5.46";"";"";"UO_0000065";"21.06";"0.39";"2.26";"12.75";"False";"CHEMBL4394033";"Displacement of [3H] LSD from human recombinant 5-HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393658";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL4452569";"";"0";"355.15";"0";"3.80";"35";"CCn1cncc1-c1c[nH]c2ccc(I)c(F)c12";"Ki";"'='";"2884.0";"nM";"5.54";"";"";"UO_0000065";"15.60";"0.42";"1.74";"16.48";"False";"CHEMBL4394033";"Displacement of [3H] LSD from human recombinant 5-HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393658";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL4447330";"";"0";"471.60";"0";"4.83";"5.3c";"COc1ccc(N2CCN(CCCCCCN3C(=O)c4cccc5cccc(c45)C3=O)CC2)cc1";"Ki";"'='";"5765.0";"nM";"5.24";"";"";"UO_0000065";"11.11";"0.20";"0.41";"9.87";"False";"CHEMBL4390412";"Displacement of [3H]-LSD from recombinant human 5HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387768";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3307715";""
"CHEMBL4530770";"";"0";"504.07";"0";"4.87";"5a";"Cl.O=S1(=O)c2cccc3cccc(c23)N1CCCCCCN1CCN(c2ccccc2F)CC1";"Ki";"'='";"710.0";"nM";"6.15";"";"";"UO_0000065";"13.15";"0.25";"1.28";"14.02";"False";"CHEMBL4390422";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta plate reader method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387769";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL4592962";"";"0";"518.92";"1";"6.49";"5n";"Cl.O=C1c2cccc3cccc(c23)N1CCCCCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1";"Ki";"'='";"1860.0";"nM";"5.73";"";"";"UO_0000065";"11.88";"0.24";"-0.76";"21.39";"False";"CHEMBL4390422";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta plate reader method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387769";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL4447594";"";"0";"518.02";"1";"6.20";"5r";"Cl.O=C1c2cccc3cccc(c23)N1CCCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1";"Ki";"'='";"2214.0";"nM";"5.66";"";"";"UO_0000065";"11.74";"0.22";"-0.55";"21.11";"False";"CHEMBL4390422";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cell membranes after 1 hr by microbeta plate reader method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387769";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL427216";"GLICLAZIDE";"4";"323.42";"0";"1.63";"GLICLAZIDE";"Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";""
"CHEMBL715";"OLANZAPINE";"4";"312.44";"0";"3.44";"3";"Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"25.60";"0.50";"4.56";"25.92";"False";"CHEMBL3226692";"Binding affinity to serotonin 5-HT6 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217546";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL1112";"ARIPIPRAZOLE";"4";"448.39";"0";"4.86";"6";"O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3226692";"Binding affinity to serotonin 5-HT6 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217546";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL1201346";"BALSALAZIDE";"4";"357.32";"0";"2.71";"BALSALAZIDE";"O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";""
"CHEMBL39";"SEROTONIN";"3";"176.22";"0";"1.37";"Serotonin";"NCCc1c[nH]c2ccc(O)cc12";"Ki";"'='";"33.0";"nM";"7.48";"";"";"UO_0000065";"42.46";"0.79";"6.11";"12.06";"False";"CHEMBL3413540";"Displacement of [3H]LSD from human recombinant 5-HT6 receptor expressed in HEK-293 cells incubated for 60 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407464";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"CHEMBL3307715";""
"CHEMBL93240";"METITEPINE";"0";"356.56";"0";"4.40";"Methiothepin";"CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2";"Ki";"'='";"4.1";"nM";"8.39";"";"";"UO_0000065";"23.52";"0.48";"3.99";"129.43";"False";"CHEMBL3413540";"Displacement of [3H]LSD from human recombinant 5-HT6 receptor expressed in HEK-293 cells incubated for 60 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407464";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"CHEMBL3307715";""
"CHEMBL3409253";"";"0";"503.05";"2";"5.03";"65";"NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3Cc2cccc(Cl)c2)CC1";"Ki";"'='";"12.6";"nM";"7.90";"";"";"UO_0000065";"15.70";"0.30";"2.87";"12.40";"False";"CHEMBL3413540";"Displacement of [3H]LSD from human recombinant 5-HT6 receptor expressed in HEK-293 cells incubated for 60 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407464";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"CHEMBL3307715";""
"CHEMBL3409250";"";"0";"486.59";"0";"4.52";"62";"NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3Cc2ccccc2F)CC1";"Ki";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"15.70";"0.29";"3.12";"11.99";"False";"CHEMBL3413540";"Displacement of [3H]LSD from human recombinant 5-HT6 receptor expressed in HEK-293 cells incubated for 60 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407464";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"CHEMBL3307715";""
"CHEMBL3966484";"";"0";"356.45";"0";"2.62";"21b";"CN[C@H]1c2c(ccc3c2ccn3S(=O)(=O)c2ccccc2)[C@@H]1CCO";"Ki";"'='";"199.53";"nM";"6.70";"";"";"UO_0000065";"18.80";"0.37";"4.08";"9.39";"False";"CHEMBL3872138";"Displacement of [3H]-LSD from human 5-HT6R expressed in CHO cell membranes by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3871306";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3308072";""
"CHEMBL3947289";"";"0";"370.47";"0";"2.96";"14a";"CN(C)[C@@H]1c2cc3c(ccn3S(=O)(=O)c3ccccc3)cc2[C@@H]1CCO";"Ki";"'='";"316.23";"nM";"6.50";"";"";"UO_0000065";"17.55";"0.34";"3.54";"10.39";"False";"CHEMBL3872138";"Displacement of [3H]-LSD from human 5-HT6R expressed in CHO cell membranes by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3871306";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3308072";""
"CHEMBL606636";"";"0";"411.57";"0";"4.73";"(R)-13p";"CC(C)c1ccc(S(=O)(=O)Nc2ccc3[nH]cc(C[C@H]4CCCN4C)c3c2)cc1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"21.87";"0.42";"4.27";"13.80";"False";"CHEMBL830434";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141169";"1";"Scientific Literature";"J. Med. Chem.";"2005";"CHEMBL3308376";""
"CHEMBL606556";"";"0";"403.94";"0";"4.26";"(R)-13f";"CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc12";"Ki";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"23.27";"0.48";"5.14";"14.41";"False";"CHEMBL830434";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141169";"1";"Scientific Literature";"J. Med. Chem.";"2005";"CHEMBL3308376";""
"CHEMBL606817";"";"0";"419.55";"0";"4.76";"(S)-13q";"CN1CCC[C@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccc4ccccc4c3)cc12";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"21.45";"0.41";"4.24";"13.80";"False";"CHEMBL830434";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141169";"1";"Scientific Literature";"J. Med. Chem.";"2005";"CHEMBL3308376";""
"CHEMBL606546";"";"0";"369.49";"0";"3.61";"(R)-13a";"CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccccc3)cc12";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"24.36";"0.47";"5.39";"13.80";"False";"CHEMBL830434";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141169";"1";"Scientific Literature";"J. Med. Chem.";"2005";"CHEMBL3308376";""
"CHEMBL1200679";"ZINC CHLORIDE";"4";"136.30";"None";"None";"ZINC CHLORIDE";"[Cl-].[Cl-].[Zn+2]";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";""
"CHEMBL3039597";"GENTAMICIN";"4";"1390.73";"None";"None";"GENTAMICIN";"CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";""
"CHEMBL78086";"";"0";"425.29";"0";"4.38";"3c";"OC(c1ccc(F)cc1)C1CCN(Cc2ccc(I)cc2)CC1";"Ki";"";"";"nM";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL618237";"Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 6 receptor incubated with 1 nM [3H]LSD; ND is No Data.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135426";"1";"Scientific Literature";"J. Med. Chem.";"2002";"None";""
"CHEMBL422";"TRIFLUOPERAZINE";"4";"407.51";"0";"4.95";"TRIFLUOPERAZINE";"CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";""
"CHEMBL2432050";"";"0";"297.42";"0";"3.49";"9h";"Fc1cccc(CCCN[C@H]2C3C4CC5C6C4CC3C6C52)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2432442";"Inhibition of 5-HT6 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None";""
"CHEMBL2205830";"";"0";"355.43";"0";"1.97";"8i";"COc1cc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc(OC)c1OC";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2432442";"Inhibition of 5-HT6 receptor (unknown origin) by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429832";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None";""
