baid,activity,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acqualifier,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxids,cellids,targettaxid
266910960,Unspecified,625221,103195118,2083,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Salbutamol,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266911239,Unspecified,625221,103169484,2145,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Aminoglutethimide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266911240,Unspecified,625221,103169484,2145,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Aminoglutethimide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266911896,Unspecified,625221,104234145,2520,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Verapamil,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266911897,Unspecified,625221,104234145,2520,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Verapamil,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266911910,Unspecified,625221,103165933,2712,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Chlordiazepoxide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266911911,Unspecified,625221,103165933,2712,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Chlordiazepoxide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266911917,Unspecified,625221,103510607,54671203,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Doxycycline,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266912555,Unspecified,625221,103510607,54671203,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Doxycycline,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266912697,Unspecified,625221,103555936,2442,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Bromhexine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266912698,Unspecified,625221,103555936,2442,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Bromhexine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266913205,Unspecified,625221,103188146,441130,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Meropenem,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266913206,Unspecified,625221,103188146,441130,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Meropenem,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266913219,Unspecified,625221,103179606,441243,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Saquinavir,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266913220,Unspecified,625221,103179606,441243,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Saquinavir,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266913234,Unspecified,625221,103288373,2732,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Chlorthalidone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266913235,Unspecified,625221,103288373,2732,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Chlorthalidone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266913248,Unspecified,625221,103165086,2750,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Ciglitazone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266914188,Unspecified,625221,103165086,2750,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Ciglitazone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266914569,Unspecified,625221,160708502,70697623,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),"[(1S,2R,3R,4R,5R,6S,7S,8R,9R,10S,13R,14R,16R,17S,18R)-8-acetyloxy-11-ethyl-5,7,14-trihydroxy-6,16,18-trimethoxy-13-(methoxymethyl)-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-4-yl] benzoate",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266914570,Unspecified,625221,160708502,70697623,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),"[(1S,2R,3R,4R,5R,6S,7S,8R,9R,10S,13R,14R,16R,17S,18R)-8-acetyloxy-11-ethyl-5,7,14-trihydroxy-6,16,18-trimethoxy-13-(methoxymethyl)-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-4-yl] benzoate",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266914585,Unspecified,625221,103401015,44112,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Bopindolol,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266914586,Unspecified,625221,103401015,44112,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Bopindolol,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266915772,Unspecified,625221,103174312,51081,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Pefloxacin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266915773,Unspecified,625221,103174312,51081,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Pefloxacin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266916154,Unspecified,625221,103177051,2771,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Citalopram,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266916155,Unspecified,625221,103177051,2771,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Citalopram,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266916168,Unspecified,625221,103221475,3314,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Eugenol,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266916169,Unspecified,625221,103221475,3314,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Eugenol,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266916451,Unspecified,625221,242084623,11286230,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Nystatin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266916452,Unspecified,625221,242084623,11286230,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Nystatin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266916467,Unspecified,625221,104234256,441306,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Netilmicin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266916468,Unspecified,625221,104234256,441306,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Netilmicin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266916942,Unspecified,625221,103172458,53232,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Lovastatin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266916943,Unspecified,625221,103172458,53232,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Lovastatin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266917584,Unspecified,625221,123100235,3085092,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Salinomycin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266917585,Unspecified,625221,123100235,3085092,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Salinomycin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266917923,Unspecified,625221,194179209,5284517,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Astromicin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266917924,Unspecified,625221,194179209,5284517,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Astromicin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266918184,Unspecified,625221,103188188,3308,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Etodolac,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266918185,Unspecified,625221,103188188,3308,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Etodolac,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266918804,Unspecified,625221,160692461,444008,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Tibolone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266918805,Unspecified,625221,160692461,444008,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Tibolone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266919232,Unspecified,625221,103189275,9651,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Galantamine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266919233,Unspecified,625221,103189275,9651,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Galantamine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266919574,Unspecified,625221,103770662,3007855,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Zincchloride,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266919575,Unspecified,625221,103770662,3007855,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Zincchloride,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266919913,Unspecified,625221,103600468,16129778,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Tannic acid,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266919914,Unspecified,625221,103600468,16129778,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Tannic acid,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266920331,Unspecified,625221,103339676,15541,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Spectinomycin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266920332,Unspecified,625221,103339676,15541,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Spectinomycin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266920707,Unspecified,625221,103188975,35370,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Zidovudine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266920708,Unspecified,625221,103188975,35370,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Zidovudine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266920714,Unspecified,625221,103345443,8816,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Cetylpyridinium bromide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266920715,Unspecified,625221,103345443,8816,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Cetylpyridinium bromide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266921110,Unspecified,625221,103173037,21138,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Dexpropranolol,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266921111,Unspecified,625221,103173037,21138,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Dexpropranolol,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266921707,Unspecified,625221,103250420,119584,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Mosapride,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266921708,Unspecified,625221,103250420,119584,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Mosapride,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266923143,Unspecified,625221,124966219,15032,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Pregnenolone carbonitrile,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266923144,Unspecified,625221,124966219,15032,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Pregnenolone carbonitrile,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266923615,Unspecified,625221,103188801,14868,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Tribromsalan,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266923616,Unspecified,625221,103188801,14868,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Tribromsalan,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266923629,Unspecified,625221,103589984,20469,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Beclomethasone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266923630,Unspecified,625221,103589984,20469,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Beclomethasone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266924102,Unspecified,625221,242084574,19649,3362,,Confirmatory,20210802,0,0,P50406,IC50,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Streptomycin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266924103,Unspecified,625221,242084574,19649,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),Streptomycin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
266924575,Unspecified,625221,103494075,14957,3362,,Confirmatory,20210802,0,0,P50406,Ki,NULL,NULL,ChEMBL,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),antimycin A1,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606|32644,30,
